-1.995000000000199236e+01 2.776193265988911030e-01 0.000000000000000000e+00
-1.990000000000199520e+01 2.633523179922701574e-01 0.000000000000000000e+00
-1.985000000000199805e+01 2.423952578365285715e-01 0.000000000000000000e+00
-1.980000000000200089e+01 2.151946117932966029e-01 0.000000000000000000e+00
-1.975000000000200373e+01 1.823579919726988630e-01 0.000000000000000000e+00
-1.970000000000200657e+01 1.446387020351931618e-01 0.000000000000000000e+00
-1.965000000000200941e+01 1.029206748241409813e-01 0.000000000000000000e+00
-1.960000000000201226e+01 5.819580761264407653e-02 0.000000000000000000e+00
-1.955000000000201510e+01 1.154254595519559751e-02 0.000000000000000000e+00
-1.950000000000201794e+01 -3.590209740640366853e-02 0.000000000000000000e+00
-1.945000000000202078e+01 -8.296810840850783741e-02 0.000000000000000000e+00
-1.940000000000202363e+01 -1.284833063951948406e-01 0.000000000000000000e+00
-1.935000000000202647e+01 -1.713003966666784006e-01 0.000000000000000000e+00
-1.930000000000202931e+01 -2.103278595685609265e-01 0.000000000000000000e+00
-1.925000000000203215e+01 -2.445556218692578887e-01 0.000000000000000000e+00
-1.920000000000203499e+01 -2.730831342726042221e-01 0.000000000000000000e+00
-1.915000000000203784e+01 -2.951408684743343502e-01 0.000000000000000000e+00
-1.910000000000204068e+01 -3.101129332193389709e-01 0.000000000000000000e+00
-1.905000000000204352e+01 -3.175519578252546937e-01 0.000000000000000000e+00
-1.900000000000204636e+01 -3.171940819345155926e-01 0.000000000000000000e+00
-1.895000000000204921e+01 -3.089653920942829757e-01 0.000000000000000000e+00
-1.890000000000205205e+01 -2.929878335198367045e-01 0.000000000000000000e+00
-1.885000000000205489e+01 -2.695761701715951864e-01 0.000000000000000000e+00
-1.880000000000205773e+01 -2.392342423538274532e-01 0.000000000000000000e+00
-1.875000000000206057e+01 -2.026423461924977132e-01 0.000000000000000000e+00
-1.870000000000206342e+01 -1.606442136588867031e-01 0.000000000000000000e+00
-1.865000000000206626e+01 -1.142256627416003700e-01 0.000000000000000000e+00
-1.860000000000206910e+01 -6.449361123978475385e-02 0.000000000000000000e+00
-1.855000000000207194e+01 -1.264773712332160037e-02 0.000000000000000000e+00
-1.850000000000207478e+01 4.004633911171015526e-02 0.000000000000000000e+00
-1.845000000000207763e+01 9.228989754719663097e-02 0.000000000000000000e+00
-1.840000000000208047e+01 1.427810909890037394e-01 0.000000000000000000e+00
