-0.60000000	-0.00001097	0.00001073
-0.55000000	-0.00001764	0.00000787
-0.50000000	-0.00002384	0.00000358
-0.45000000	-0.00002670	0.00000191
-0.40000000	-0.00003076	-0.00000334
-0.35000000	-0.00003552	-0.00000668
-0.30000000	-0.00003624	-0.00000906
-0.25000000	-0.00003886	-0.00001025
-0.20000000	-0.00003934	-0.00001073
-0.15000000	-0.00003624	-0.00001073
-0.10000000	-0.00003433	-0.00001168
-0.05000000	-0.00003696	-0.00001049
0.00000000	-0.00003290	-0.00000834
0.05000000	-0.00003123	-0.00000668
0.10000000	-0.00003076	-0.00000286
0.15000000	-0.00003195	0.00000000
0.20000000	-0.00003505	0.00000143
0.25000000	-0.00003886	0.00000381
0.30000000	-0.00004005	0.00000620
0.35000000	-0.00003719	0.00000811
0.40000000	-0.00003934	0.00000858
0.45000000	-0.00002933	0.00000834
0.50000000	-0.00001383	0.00001097
0.55000000	0.00000143	0.00000763
0.60000000	0.00002027	0.00000644
