-5.00000000	0.00000416	-0.00000044
-4.95000000	0.00000508	-0.00000051
-4.90000000	0.00000576	-0.00000057
-4.85000000	0.00000634	-0.00000042
-4.80000000	0.00000617	-0.00000052
-4.75000000	0.00000592	-0.00000055
-4.70000000	0.00000525	-0.00000038
-4.65000000	0.00000449	-0.00000024
-4.60000000	0.00000342	-0.00000017
-4.55000000	0.00000206	0.00000001
-4.50000000	0.00000099	0.00000013
-4.45000000	-0.00000002	0.00000023
-4.40000000	-0.00000121	0.00000033
-4.35000000	-0.00000194	0.00000029
-4.30000000	-0.00000250	0.00000048
-4.25000000	-0.00000294	0.00000044
-4.20000000	-0.00000303	0.00000037
-4.15000000	-0.00000309	0.00000035
-4.10000000	-0.00000295	0.00000038
-4.05000000	-0.00000260	0.00000036
-4.00000000	-0.00000173	0.00000025
-3.95000000	-0.00000112	0.00000016
-3.90000000	0.00000009	0.00000006
-3.85000000	0.00000075	-0.00000009
-3.80000000	0.00000159	-0.00000009
-3.75000000	0.00000223	-0.00000013
-3.70000000	0.00000233	-0.00000018
-3.65000000	0.00000212	-0.00000017
-3.60000000	0.00000197	-0.00000017
-3.55000000	0.00000133	-0.00000008
-3.50000000	0.00000040	-0.00000001
-3.45000000	-0.00000033	0.00000009
-3.40000000	-0.00000119	0.00000019
-3.35000000	-0.00000195	0.00000023
-3.30000000	-0.00000261	0.00000035
-3.25000000	-0.00000294	0.00000027
-3.20000000	-0.00000319	0.00000032
-3.15000000	-0.00000324	0.00000031
-3.10000000	-0.00000318	0.00000030
-3.05000000	-0.00000287	0.00000028
-3.00000000	-0.00000219	0.00000029
-2.95000000	-0.00000141	0.00000029
-2.90000000	-0.00000019	0.00000007
-2.85000000	0.00000119	0.00000009
-2.80000000	0.00000296	-0.00000018
-2.75000000	0.00000444	-0.00000023
-2.70000000	0.00000605	-0.00000035
-2.65000000	0.00000746	-0.00000037
-2.60000000	0.00000851	-0.00000054
-2.55000000	0.00000902	-0.00000059
-2.50000000	0.00000876	-0.00000051
-2.45000000	0.00000822	-0.00000044
-2.40000000	0.00000728	-0.00000048
-2.35000000	0.00000568	-0.00000035
-2.30000000	0.00000396	-0.00000019
-2.25000000	0.00000197	-0.00000007
-2.20000000	-0.00000003	-0.00000000
-2.15000000	-0.00000202	0.00000027
-2.10000000	-0.00000364	0.00000029
-2.05000000	-0.00000554	0.00000052
-2.00000000	-0.00000664	0.00000049
-1.95000000	-0.00000793	0.00000065
-1.90000000	-0.00000884	0.00000067
-1.85000000	-0.00000925	0.00000079
-1.80000000	-0.00000921	0.00000065
-1.75000000	-0.00000864	0.00000062
-1.70000000	-0.00000743	0.00000047
-1.65000000	-0.00000610	0.00000050
-1.60000000	-0.00000416	0.00000031
-1.55000000	-0.00000225	0.00000020
-1.50000000	-0.00000038	0.00000009
-1.45000000	0.00000172	-0.00000002
-1.40000000	0.00000340	-0.00000009
-1.35000000	0.00000488	-0.00000012
-1.30000000	0.00000584	-0.00000023
-1.25000000	0.00000671	-0.00000029
-1.20000000	0.00000719	-0.00000020
-1.15000000	0.00000738	-0.00000033
-1.10000000	0.00000730	-0.00000019
-1.05000000	0.00000691	-0.00000034
-1.00000000	0.00000633	-0.00000026
-0.95000000	0.00000536	-0.00000034
-0.90000000	0.00000437	-0.00000022
-0.85000000	0.00000332	-0.00000028
-0.80000000	0.00000213	-0.00000007
-0.75000000	0.00000102	-0.00000016
-0.70000000	-0.00000011	-0.00000001
-0.65000000	-0.00000107	-0.00000004
-0.60000000	-0.00000183	-0.00000009
-0.55000000	-0.00000219	-0.00000005
-0.50000000	-0.00000219	-0.00000006
-0.45000000	-0.00000198	-0.00000006
-0.40000000	-0.00000178	0.00000003
-0.35000000	-0.00000140	0.00000025
-0.30000000	-0.00000118	-0.00000000
-0.25000000	-0.00000104	-0.00000004
-0.20000000	-0.00000089	0.00000009
-0.15000000	-0.00000083	0.00000026
-0.10000000	-0.00000083	0.00000032
-0.05000000	-0.00000090	0.00000021
0.00000000	-0.00000064	0.00000049
0.05000000	-0.00000074	0.00000040
0.10000000	-0.00000088	0.00000038
0.15000000	-0.00000090	0.00000053
0.20000000	-0.00000125	0.00000045
0.25000000	-0.00000151	0.00000062
0.30000000	-0.00000213	0.00000044
0.35000000	-0.00000243	0.00000043
0.40000000	-0.00000274	0.00000030
0.45000000	-0.00000298	0.00000020
0.50000000	-0.00000266	0.00000027
0.55000000	-0.00000223	0.00000010
0.60000000	-0.00000143	-0.00000011
0.65000000	-0.00000061	-0.00000026
0.70000000	0.00000046	-0.00000028
0.75000000	0.00000167	-0.00000051
0.80000000	0.00000275	-0.00000059
0.85000000	0.00000393	-0.00000056
0.90000000	0.00000520	-0.00000065
0.95000000	0.00000586	-0.00000065
1.00000000	0.00000655	-0.00000063
1.05000000	0.00000706	-0.00000047
1.10000000	0.00000727	-0.00000047
1.15000000	0.00000731	-0.00000027
1.20000000	0.00000686	-0.00000024
1.25000000	0.00000647	-0.00000007
1.30000000	0.00000533	-0.00000002
1.35000000	0.00000412	0.00000021
1.40000000	0.00000258	0.00000033
1.45000000	0.00000081	0.00000039
1.50000000	-0.00000118	0.00000063
1.55000000	-0.00000321	0.00000074
1.60000000	-0.00000495	0.00000079
1.65000000	-0.00000637	0.00000078
1.70000000	-0.00000766	0.00000074
1.75000000	-0.00000844	0.00000068
1.80000000	-0.00000881	0.00000059
1.85000000	-0.00000872	0.00000054
1.90000000	-0.00000817	0.00000041
1.95000000	-0.00000723	0.00000025
2.00000000	-0.00000578	0.00000009
2.05000000	-0.00000395	-0.00000004
2.10000000	-0.00000217	-0.00000015
2.15000000	-0.00000004	-0.00000026
2.20000000	0.00000201	-0.00000036
2.25000000	0.00000429	-0.00000044
2.30000000	0.00000602	-0.00000050
2.35000000	0.00000724	-0.00000048
2.40000000	0.00000802	-0.00000042
2.45000000	0.00000832	-0.00000039
2.50000000	0.00000830	-0.00000033
2.55000000	0.00000802	-0.00000023
2.60000000	0.00000699	-0.00000010
2.65000000	0.00000590	0.00000005
2.70000000	0.00000452	0.00000010
2.75000000	0.00000313	0.00000018
2.80000000	0.00000129	0.00000024
2.85000000	0.00000000	0.00000019
2.90000000	-0.00000115	0.00000028
2.95000000	-0.00000196	0.00000023
3.00000000	-0.00000273	0.00000027
3.05000000	-0.00000334	0.00000023
3.10000000	-0.00000352	0.00000016
3.15000000	-0.00000374	0.00000015
3.20000000	-0.00000317	-0.00000007
3.25000000	-0.00000297	0.00000005
3.30000000	-0.00000204	-0.00000016
3.35000000	-0.00000132	-0.00000016
3.40000000	-0.00000049	-0.00000016
3.45000000	0.00000010	-0.00000015
3.50000000	0.00000082	-0.00000015
3.55000000	0.00000110	-0.00000006
3.60000000	0.00000122	0.00000002
3.65000000	0.00000110	0.00000009
3.70000000	0.00000086	0.00000013
3.75000000	0.00000034	0.00000016
3.80000000	-0.00000014	0.00000037
3.85000000	-0.00000073	0.00000052
3.90000000	-0.00000123	0.00000060
3.95000000	-0.00000138	0.00000035
4.00000000	-0.00000177	0.00000039
4.05000000	-0.00000177	0.00000049
4.10000000	-0.00000145	0.00000036
4.15000000	-0.00000093	0.00000041
4.20000000	-0.00000039	0.00000034
4.25000000	0.00000041	0.00000026
4.30000000	0.00000105	0.00000005
4.35000000	0.00000169	0.00000002
4.40000000	0.00000231	-0.00000015
4.45000000	0.00000281	-0.00000026
4.50000000	0.00000330	-0.00000027
4.55000000	0.00000374	-0.00000029
4.60000000	0.00000408	-0.00000046
4.65000000	0.00000399	-0.00000038
4.70000000	0.00000390	-0.00000044
4.75000000	0.00000340	-0.00000018
4.80000000	0.00000266	-0.00000034
4.85000000	0.00000110	-0.00000007
4.90000000	0.00000003	-0.00000003
4.95000000	-0.00000087	0.00000015
5.00000000	-0.00000203	0.00000012
