-0.60000000	-0.00000787	0.00001287
-0.55000000	-0.00001621	0.00001168
-0.50000000	-0.00001884	0.00000930
-0.45000000	-0.00002122	0.00000691
-0.40000000	-0.00001884	0.00000262
-0.35000000	-0.00001931	-0.00000072
-0.30000000	-0.00001526	-0.00000405
-0.25000000	-0.00001502	-0.00000787
-0.20000000	-0.00001407	-0.00001001
-0.15000000	-0.00001669	-0.00001287
-0.10000000	-0.00002122	-0.00001359
-0.05000000	-0.00002003	-0.00001264
0.00000000	-0.00002503	-0.00001407
0.05000000	-0.00001788	-0.00001001
0.10000000	-0.00001884	-0.00001121
0.15000000	-0.00002050	-0.00000811
0.20000000	-0.00002384	-0.00000453
0.25000000	-0.00002646	-0.00000048
0.30000000	-0.00003219	0.00000167
0.35000000	-0.00003600	0.00000572
0.40000000	-0.00004220	0.00000668
0.45000000	-0.00004339	0.00000954
0.50000000	-0.00003839	0.00001049
0.55000000	-0.00003290	0.00001216
0.60000000	-0.00002074	0.00001049
