-5.00000000	-0.00009418	0.00000548
-4.95000000	-0.00014329	0.00000715
-4.90000000	-0.00017452	0.00000644
-4.85000000	-0.00019503	0.00000668
-4.80000000	-0.00019884	0.00000310
-4.75000000	-0.00018930	0.00000215
-4.70000000	-0.00016403	0.00000095
-4.65000000	-0.00012875	0.00000000
-4.60000000	-0.00008488	-0.00000381
-4.55000000	-0.00003600	-0.00000453
-4.50000000	0.00001645	-0.00000620
-4.45000000	0.00006819	-0.00000739
-4.40000000	0.00010610	-0.00000739
-4.35000000	0.00014329	-0.00000834
-4.30000000	0.00016379	-0.00000715
-4.25000000	0.00017428	-0.00000596
-4.20000000	0.00016785	-0.00000501
-4.15000000	0.00014901	-0.00000358
-4.10000000	0.00012064	0.00000000
-4.05000000	0.00008321	0.00000143
-4.00000000	0.00003743	0.00000334
-3.95000000	-0.00000238	0.00000691
-3.90000000	-0.00004721	0.00000834
-3.85000000	-0.00008464	0.00000882
-3.80000000	-0.00011420	0.00000882
-3.75000000	-0.00014401	0.00000930
-3.70000000	-0.00015640	0.00000954
-3.65000000	-0.00015950	0.00000668
-3.60000000	-0.00015593	0.00000501
-3.55000000	-0.00013971	0.00000286
-3.50000000	-0.00011706	0.00000048
-3.45000000	-0.00008631	-0.00000286
-3.40000000	-0.00005031	-0.00000429
-3.35000000	-0.00001287	-0.00000858
-3.30000000	0.00002670	-0.00000978
-3.25000000	0.00006294	-0.00001049
-3.20000000	0.00009656	-0.00001049
-3.15000000	0.00011754	-0.00000978
-3.10000000	0.00013304	-0.00000858
-3.05000000	0.00013781	-0.00000787
-3.00000000	0.00013495	-0.00000668
-2.95000000	0.00012136	-0.00000405
-2.90000000	0.00009728	0.00000000
-2.85000000	0.00006843	0.00000310
-2.80000000	0.00003481	0.00000334
-2.75000000	-0.00000095	0.00000548
-2.70000000	-0.00003815	0.00000858
-2.65000000	-0.00007200	0.00000930
-2.60000000	-0.00009704	0.00000954
-2.55000000	-0.00011993	0.00001025
-2.50000000	-0.00012517	0.00000954
-2.45000000	-0.00012803	0.00000739
-2.40000000	-0.00012517	0.00000596
-2.35000000	-0.00011468	0.00000429
-2.30000000	-0.00009370	0.00000048
-2.25000000	-0.00006819	-0.00000167
-2.20000000	-0.00003696	-0.00000477
-2.15000000	-0.00000572	-0.00000787
-2.10000000	0.00002718	-0.00000811
-2.05000000	0.00005960	-0.00001025
-2.00000000	0.00008655	-0.00001001
-1.95000000	0.00010586	-0.00001025
-1.90000000	0.00011897	-0.00000882
-1.85000000	0.00012732	-0.00000691
-1.80000000	0.00012493	-0.00000453
-1.75000000	0.00011563	-0.00000191
-1.70000000	0.00010157	0.00000167
-1.65000000	0.00007820	0.00000262
-1.60000000	0.00004959	0.00000477
-1.55000000	0.00001097	0.00000763
-1.50000000	-0.00002742	0.00000763
-1.45000000	-0.00006199	0.00000906
-1.40000000	-0.00009966	0.00001097
-1.35000000	-0.00012684	0.00000978
-1.30000000	-0.00013948	0.00000739
-1.25000000	-0.00014997	0.00000453
-1.20000000	-0.00014758	0.00000548
-1.15000000	-0.00013733	0.00000024
-1.10000000	-0.00011969	0.00000215
-1.05000000	-0.00009203	-0.00000262
-1.00000000	-0.00006509	-0.00000501
-0.95000000	-0.00003028	-0.00000739
-0.90000000	0.00000811	-0.00000906
-0.85000000	0.00004196	-0.00000834
-0.80000000	0.00007200	-0.00001097
-0.75000000	0.00009847	-0.00000954
-0.70000000	0.00011802	-0.00000978
-0.65000000	0.00013113	-0.00000739
-0.60000000	0.00013447	-0.00000453
-0.55000000	0.00012779	0.00000000
-0.50000000	0.00011373	-0.00000072
-0.45000000	0.00008941	0.00000215
-0.40000000	0.00006080	0.00000572
-0.35000000	0.00002480	0.00000501
-0.30000000	-0.00001216	0.00000787
-0.25000000	-0.00005150	0.00000906
-0.20000000	-0.00008678	0.00000882
-0.15000000	-0.00011039	0.00000834
-0.10000000	-0.00013089	0.00000596
-0.05000000	-0.00013971	0.00000811
0.00000000	-0.00014114	0.00000286
0.05000000	-0.00013328	0.00000048
0.10000000	-0.00011706	0.00000119
0.15000000	-0.00009394	-0.00000286
0.20000000	-0.00006747	-0.00000572
0.25000000	-0.00003219	-0.00000739
0.30000000	-0.00000381	-0.00000906
0.35000000	0.00003171	-0.00001001
0.40000000	0.00006437	-0.00001073
0.45000000	0.00009346	-0.00000811
0.50000000	0.00011444	-0.00000811
0.55000000	0.00012779	-0.00000668
0.60000000	0.00013137	-0.00000596
0.65000000	0.00012350	-0.00000310
0.70000000	0.00011063	-0.00000095
0.75000000	0.00008893	0.00000358
0.80000000	0.00006628	0.00000739
0.85000000	0.00003648	0.00000644
0.90000000	0.00000262	0.00001144
0.95000000	-0.00002766	0.00000882
1.00000000	-0.00005603	0.00001049
1.05000000	-0.00008106	0.00001240
1.10000000	-0.00010800	0.00000954
1.15000000	-0.00012112	0.00000668
1.20000000	-0.00012517	0.00000548
1.25000000	-0.00012493	0.00000191
1.30000000	-0.00011468	0.00000024
1.35000000	-0.00009918	-0.00000358
1.40000000	-0.00007749	-0.00000620
1.45000000	-0.00004554	-0.00000787
1.50000000	-0.00001884	-0.00000978
1.55000000	0.00001168	-0.00001097
1.60000000	0.00003839	-0.00001168
1.65000000	0.00006557	-0.00000954
1.70000000	0.00009012	-0.00000882
1.75000000	0.00010562	-0.00000739
1.80000000	0.00011468	-0.00000381
1.85000000	0.00011778	-0.00000167
1.90000000	0.00011182	-0.00000048
1.95000000	0.00009823	0.00000477
2.00000000	0.00007439	0.00000668
2.05000000	0.00004673	0.00000834
2.10000000	0.00001597	0.00001049
2.15000000	-0.00001717	0.00001049
2.20000000	-0.00004840	0.00001001
2.25000000	-0.00007701	0.00000978
2.30000000	-0.00010252	0.00001121
2.35000000	-0.00012064	0.00000596
2.40000000	-0.00013518	0.00000286
2.45000000	-0.00014091	0.00000215
2.50000000	-0.00013590	-0.00000095
2.55000000	-0.00012445	-0.00000381
2.60000000	-0.00010085	-0.00000691
2.65000000	-0.00007153	-0.00000834
2.70000000	-0.00004053	-0.00001025
2.75000000	-0.00000572	-0.00001049
2.80000000	0.00003147	-0.00001168
2.85000000	0.00005984	-0.00001121
2.90000000	0.00009060	-0.00000930
2.95000000	0.00011396	-0.00000620
3.00000000	0.00013089	-0.00000501
3.05000000	0.00013614	-0.00000310
3.10000000	0.00013495	0.00000072
3.15000000	0.00012398	0.00000381
3.20000000	0.00009751	0.00000596
3.25000000	0.00006747	0.00000763
3.30000000	0.00003362	0.00000978
3.35000000	-0.00000739	0.00001073
3.40000000	-0.00004911	0.00001073
3.45000000	-0.00008249	0.00000763
3.50000000	-0.00011468	0.00000882
3.55000000	-0.00013542	0.00000596
3.60000000	-0.00014854	0.00000334
3.65000000	-0.00015116	0.00000215
3.70000000	-0.00013971	-0.00000167
3.75000000	-0.00011587	-0.00000119
3.80000000	-0.00008059	-0.00000620
3.85000000	-0.00003886	-0.00000787
3.90000000	0.00000882	-0.00001001
3.95000000	0.00005436	-0.00000954
4.00000000	0.00009322	-0.00001001
4.05000000	0.00011969	-0.00000930
4.10000000	0.00014234	-0.00000834
4.15000000	0.00015211	-0.00000763
4.20000000	0.00014734	-0.00000334
4.25000000	0.00013828	-0.00000119
4.30000000	0.00011349	0.00000000
4.35000000	0.00008011	0.00000381
4.40000000	0.00003672	0.00000715
4.45000000	-0.00001431	0.00000882
4.50000000	-0.00005484	0.00001073
4.55000000	-0.00009871	0.00001287
4.60000000	-0.00013638	0.00001144
4.65000000	-0.00016308	0.00000930
4.70000000	-0.00017786	0.00001073
4.75000000	-0.00017882	0.00000548
4.80000000	-0.00017071	0.00000429
4.85000000	-0.00015068	0.00000095
4.90000000	-0.00012064	-0.00000238
4.95000000	-0.00008416	-0.00000405
5.00000000	-0.00004220	-0.00000668
