-5.00000000	0.00034428	-0.00000858
-4.95000000	0.00040841	-0.00000644
-4.90000000	0.00043225	-0.00000691
-4.85000000	0.00043345	-0.00000668
-4.80000000	0.00041628	-0.00000238
-4.75000000	0.00037360	-0.00000048
-4.70000000	0.00031567	0.00000215
-4.65000000	0.00023794	0.00000477
-4.60000000	0.00015426	0.00000644
-4.55000000	0.00005937	0.00000715
-4.50000000	-0.00003934	0.00001073
-4.45000000	-0.00012922	0.00000811
-4.40000000	-0.00021649	0.00000811
-4.35000000	-0.00028372	0.00000715
-4.30000000	-0.00033689	0.00000739
-4.25000000	-0.00037670	0.00000358
-4.20000000	-0.00039053	0.00000143
-4.15000000	-0.00038648	-0.00000167
-4.10000000	-0.00036192	-0.00000286
-4.05000000	-0.00032020	-0.00000405
-4.00000000	-0.00026608	-0.00000930
-3.95000000	-0.00020003	-0.00001001
-3.90000000	-0.00012302	-0.00001001
-3.85000000	-0.00003767	-0.00001001
-3.80000000	0.00003147	-0.00001073
-3.75000000	0.00010681	-0.00000620
-3.70000000	0.00017476	-0.00000334
-3.65000000	0.00022531	-0.00000286
-3.60000000	0.00026274	-0.00000238
-3.55000000	0.00028515	0.00000262
-3.50000000	0.00029111	0.00000381
-3.45000000	0.00027609	0.00000763
-3.40000000	0.00024677	0.00000811
-3.35000000	0.00020480	0.00000811
-3.30000000	0.00014877	0.00001049
-3.25000000	0.00009322	0.00001001
-3.20000000	0.00003672	0.00000954
-3.15000000	-0.00001431	0.00000811
-3.10000000	-0.00006270	0.00000477
-3.05000000	-0.00010038	0.00000381
-3.00000000	-0.00013208	0.00000095
-2.95000000	-0.00015354	-0.00000119
-2.90000000	-0.00016475	-0.00000453
-2.85000000	-0.00016689	-0.00000739
-2.80000000	-0.00015926	-0.00000906
-2.75000000	-0.00013876	-0.00000858
-2.70000000	-0.00011349	-0.00001001
-2.65000000	-0.00008273	-0.00000978
-2.60000000	-0.00004721	-0.00001001
-2.55000000	-0.00001478	-0.00000834
-2.50000000	0.00002098	-0.00000620
-2.45000000	0.00005054	-0.00000501
-2.40000000	0.00006795	-0.00000167
-2.35000000	0.00008178	0.00000167
-2.30000000	0.00009155	0.00000477
-2.25000000	0.00008798	0.00000644
-2.20000000	0.00007701	0.00000882
-2.15000000	0.00005841	0.00001097
-2.10000000	0.00003290	0.00001216
-2.05000000	0.00000882	0.00001144
-2.00000000	-0.00001669	0.00001049
-1.95000000	-0.00003457	0.00000906
-1.90000000	-0.00005388	0.00000668
-1.85000000	-0.00007010	0.00000381
-1.80000000	-0.00008154	0.00000191
-1.75000000	-0.00009203	0.00000000
-1.70000000	-0.00009680	-0.00000405
-1.65000000	-0.00009704	-0.00000644
-1.60000000	-0.00008583	-0.00000858
-1.55000000	-0.00007033	-0.00001144
-1.50000000	-0.00004935	-0.00001287
-1.45000000	-0.00002718	-0.00001144
-1.40000000	0.00000167	-0.00001287
-1.35000000	0.00002575	-0.00001121
-1.30000000	0.00005054	-0.00000906
-1.25000000	0.00006676	-0.00000572
-1.20000000	0.00007701	-0.00000453
-1.15000000	0.00008011	0.00000000
-1.10000000	0.00008535	0.00000381
-1.05000000	0.00008011	0.00000644
-1.00000000	0.00007796	0.00000954
-0.95000000	0.00006914	0.00001144
-0.90000000	0.00005913	0.00001311
-0.85000000	0.00004816	0.00001454
-0.80000000	0.00003243	0.00001168
-0.75000000	0.00001884	0.00001264
-0.70000000	0.00000286	0.00000858
-0.65000000	-0.00001431	0.00000596
-0.60000000	-0.00002122	0.00000453
-0.55000000	-0.00002956	0.00000215
-0.50000000	-0.00003481	-0.00000215
-0.45000000	-0.00003552	-0.00000572
-0.40000000	-0.00003552	-0.00000668
-0.35000000	-0.00003219	-0.00000978
-0.30000000	-0.00003386	-0.00001168
-0.25000000	-0.00003505	-0.00001240
-0.20000000	-0.00003862	-0.00001168
-0.15000000	-0.00003433	-0.00001192
-0.10000000	-0.00003743	-0.00001025
-0.05000000	-0.00003672	-0.00000668
0.00000000	-0.00003600	-0.00000477
0.05000000	-0.00003886	-0.00000095
0.10000000	-0.00004339	0.00000191
0.15000000	-0.00004721	0.00000310
0.20000000	-0.00005007	0.00000596
0.25000000	-0.00005317	0.00001144
0.30000000	-0.00005484	0.00000978
0.35000000	-0.00005484	0.00001049
0.40000000	-0.00004935	0.00001049
0.45000000	-0.00004458	0.00000882
0.50000000	-0.00003624	0.00000787
0.55000000	-0.00002217	0.00000429
0.60000000	-0.00001144	0.00000429
0.65000000	0.00000954	0.00000000
0.70000000	0.00003290	-0.00000238
0.75000000	0.00006008	-0.00000453
0.80000000	0.00008726	-0.00000620
0.85000000	0.00011659	-0.00000954
0.90000000	0.00013900	-0.00001001
0.95000000	0.00015521	-0.00000930
1.00000000	0.00016332	-0.00001049
1.05000000	0.00015545	-0.00000739
1.10000000	0.00014639	-0.00000739
1.15000000	0.00012636	-0.00000453
1.20000000	0.00009465	-0.00000119
1.25000000	0.00006080	-0.00000095
1.30000000	0.00001931	0.00000334
1.35000000	-0.00002384	0.00000548
1.40000000	-0.00006819	0.00000572
1.45000000	-0.00011540	0.00000906
1.50000000	-0.00016475	0.00001144
1.55000000	-0.00019455	0.00000882
1.60000000	-0.00022316	0.00001049
1.65000000	-0.00024176	0.00001025
1.70000000	-0.00024605	0.00000525
1.75000000	-0.00024009	0.00000691
1.80000000	-0.00021696	0.00000215
1.85000000	-0.00017500	-0.00000143
1.90000000	-0.00011611	-0.00000167
1.95000000	-0.00005484	-0.00000739
2.00000000	0.00001860	-0.00000906
2.05000000	0.00009441	-0.00001097
2.10000000	0.00015950	-0.00001121
2.15000000	0.00020838	-0.00000834
2.20000000	0.00023508	-0.00000978
2.25000000	0.00025130	-0.00001001
2.30000000	0.00024796	-0.00000763
2.35000000	0.00023103	-0.00000572
2.40000000	0.00019860	-0.00000238
2.45000000	0.00015569	0.00000095
2.50000000	0.00009751	0.00000429
2.55000000	0.00002623	0.00000596
2.60000000	-0.00003839	0.00000787
2.65000000	-0.00010538	0.00001001
2.70000000	-0.00016785	0.00001097
2.75000000	-0.00022078	0.00001049
2.80000000	-0.00025487	0.00001049
2.85000000	-0.00026679	0.00001001
2.90000000	-0.00026155	0.00000715
2.95000000	-0.00023270	0.00000691
3.00000000	-0.00019050	0.00000286
3.05000000	-0.00013042	0.00000048
3.10000000	-0.00006270	-0.00000167
3.15000000	0.00001526	-0.00000668
3.20000000	0.00009394	-0.00000811
3.25000000	0.00017452	-0.00000978
3.30000000	0.00024057	-0.00001240
3.35000000	0.00029683	-0.00001121
3.40000000	0.00032711	-0.00001144
3.45000000	0.00034380	-0.00000930
3.50000000	0.00033832	-0.00000906
3.55000000	0.00030685	-0.00000620
3.60000000	0.00024772	-0.00000453
3.65000000	0.00017643	0.00000095
3.70000000	0.00008154	0.00000191
3.75000000	-0.00002456	0.00000715
3.80000000	-0.00011087	0.00000906
3.85000000	-0.00020790	0.00001144
3.90000000	-0.00029278	0.00001025
3.95000000	-0.00036168	0.00001192
4.00000000	-0.00041509	0.00001144
4.05000000	-0.00043679	0.00001049
4.10000000	-0.00044298	0.00000644
4.15000000	-0.00042343	0.00000334
4.20000000	-0.00037980	0.00000095
4.25000000	-0.00032020	-0.00000334
4.30000000	-0.00024223	-0.00000572
4.35000000	-0.00015235	-0.00000834
